文部科学省　学校コード一覧,,,,,,,,,,更新日：,2026/5/20
学校コード,学校種,都道府県番号,"設置
区分",本分校,学校名,学校所在地,郵便番号,"属性情報
設定年月日","属性情報
廃止年月日","旧学校
調査番号",移行後の学校コード
H123310000883,H1(専修),23(愛知),3(私),1(本),あいち情報専門学校,愛知県豊橋市関屋町１－６,4400891,2020-12-22,,238709,
H123310000892,H1(専修),23(愛知),3(私),1(本),専門学校中部ビューティ・デザイン・デンタルカレッジ,愛知県豊橋市札木町５９番地,4400893,2020-12-22,,238710,
H123310000909,H1(専修),23(愛知),3(私),1(本),美容専門学校アーティス・ヘアー・カレッジ,愛知県豊橋市駅前大通１丁目１４番地,4400888,2020-12-22,,238712,
H123310000918,H1(専修),23(愛知),3(私),1(本),豊橋准看護学校,愛知県豊橋市中野町字中原１００番地３,4418149,2020-12-22,,238713,
H123310000927,H1(専修),23(愛知),3(私),1(本),東海医療技術専門学校,愛知県岡崎市美合町字平端２４番地４５,4440802,2020-12-22,,238723,
H123310000936,H1(専修),23(愛知),3(私),1(本),中部美容専門学校岡崎校,愛知県岡崎市祐金町１１９－２,4440037,2020-12-22,,238724,
H123310000945,H1(専修),23(愛知),3(私),1(本),慈恵福祉保育専門学校,愛知県岡崎市大和町字中切１番９,4440931,2020-12-22,,238725,
H123310000954,H1(専修),23(愛知),3(私),1(本),三河歯科衛生専門学校,愛知県岡崎市岡町原山１２－１３０,4440005,2020-12-22,,238727,
H123310000963,H1(専修),23(愛知),3(私),1(本),愛知ペット専門学校,愛知県岡崎市大平町字川田５８番１,4440007,2020-12-22,,238728,
H123310000972,H1(専修),23(愛知),3(私),1(本),桐華ファッション専門学校,愛知県半田市天王町１－３０,4750859,2020-12-22,,238766,
H123310000981,H1(専修),23(愛知),3(私),1(本),中部福祉保育日本語専門学校,愛知県豊川市馬場町上石畑６１,4420811,2020-12-22,,238786,
H123310000990,H1(専修),23(愛知),3(私),1(本),川崎服飾技芸専門学校,愛知県豊田市竹生町４丁目３番地,4710077,2020-12-22,,238816,
H123310001007,H1(専修),23(愛知),3(私),1(本),豊田地域看護専門学校,愛知県豊田市西山町３－３０－１,4710062,2020-12-22,,238818,
H123310001016,H1(専修),23(愛知),3(私),1(本),愛知県厚生農業協同組合連合会加茂看護専門学校,愛知県豊田市浄水町一丁目５８番地５,4718505,2020-12-22,,238819,
H123310001025,H1(専修),23(愛知),3(私),1(本),トヨタ看護専門学校,愛知県豊田市平和町４丁目４８番５,4710821,2020-12-22,,238820,
H123310001034,H1(専修),23(愛知),3(私),9(廃),愛知工業大学情報電子専門学校,愛知県豊田市陣中町１－２１－１,4710079,2020-12-22,2025-05-01,238821,
H123310001043,H1(専修),23(愛知),3(私),1(本),安城生活福祉高等専修学校,愛知県安城市相生町５－９,4460037,2020-12-22,,238826,
H123310001052,H1(専修),23(愛知),3(私),1(本),愛知県厚生農業協同組合連合会更生看護専門学校,愛知県安城市安城町東広畔４７－１,4460026,2020-12-22,,238827,
H123310001061,H1(専修),23(愛知),3(私),1(本),慈恵歯科医療ファッション専門学校,愛知県安城市相生町２０４,4460037,2020-12-22,,238830,
H123310001070,H1(専修),23(愛知),3(私),1(本),大岡学園ファッション文化専門学校,愛知県安城市大東町１１－２８,4460065,2020-12-22,,238832,
H123310001089,H1(専修),23(愛知),3(私),1(本),安城市医師会安城碧海看護専門学校,愛知県安城市安城町広美４２,4460026,2020-12-22,,238835,
H123310001098,H1(専修),23(愛知),3(私),1(本),西尾高等家政専門学校,愛知県西尾市丁田町落１６,4450062,2020-12-22,,238836,
H123310001105,H1(専修),23(愛知),3(私),1(本),西尾市医師会准看護学校,愛知県西尾市熊味町小松島３４番地,4450071,2020-12-22,,238838,
H123310001114,H1(専修),23(愛知),3(私),1(本),愛知県厚生農業協同組合連合会愛北看護専門学校,愛知県江南市高屋町大松原１３７番地７,4838036,2020-12-22,,238859,
H123310001123,H1(専修),23(愛知),3(私),9(廃),愛知中央美容専門学校,愛知県小牧市高根二丁目１番地,4850803,2020-12-22,2025-05-01,238868,
H123310001132,H1(専修),23(愛知),3(私),1(本),穂の香看護専門学校,愛知県新城市川路字萩平１番１２５,4411306,2020-12-22,,238876,
H123310001141,H1(専修),23(愛知),3(私),1(本),山本学園情報文化専門学校,愛知県知立市池端１－１３,4720025,2020-12-22,,238897,
H123310001150,H1(専修),23(愛知),3(私),1(本),中部ファッション専門学校,愛知県知立市池端１－１３,4720025,2020-12-22,,238899,
H123310001169,H1(専修),23(愛知),3(私),1(本),中部製菓専門学校,愛知県知立市池端１－８,4720025,2020-12-22,,238900,
H123310001178,H1(専修),23(愛知),3(私),9(廃),藤田医科大学看護専門学校,愛知県豊明市沓掛町田楽ヶ窪１－９８,4701192,2020-12-22,2022-05-01,238916,
H123310001187,H1(専修),23(愛知),3(私),1(本),専門学校愛知保健看護大学校,愛知県長久手市根嶽１２１６,4801148,2020-12-22,,238929,
H123310001196,H1(専修),23(愛知),3(私),1(本),専門学校トヨタ名古屋自動車大学校,愛知県清須市春日一番割１番地,4528567,2020-12-22,,238945,
H123310001203,H1(専修),23(愛知),3(私),1(本),専門学校名鉄自動車大学校,愛知県丹羽郡大口町中小口４－１０,4800142,2020-12-22,,238951,
H123310001212,H1(専修),23(愛知),3(私),1(本),尾北看護専門学校,愛知県丹羽郡大口町下小口六丁目１２２番地２,4800144,2020-12-22,,238952,
H123310001221,H1(専修),23(愛知),3(私),1(本),愛知自動車整備専門学校,愛知県弥富市前ケ平二丁目４９番１,4980003,2020-12-22,,238984,
H123310001230,H1(専修),23(愛知),3(私),1(本),名古屋栄養専門学校,愛知県名古屋市中区新栄１－９－６,4600007,2020-12-22,,239001,
H123310001249,H1(専修),23(愛知),3(私),1(本),名古屋ファッション専門学校,愛知県名古屋市中区新栄１－９－６,4600007,2020-12-22,,239004,
H123310001258,H1(専修),23(愛知),3(私),1(本),広告デザイン専門学校,愛知県名古屋市中区新栄１－１６－４,4600007,2020-12-22,,239007,
H123310001267,H1(専修),23(愛知),3(私),1(本),専門学校名古屋ビジネス・アカデミー,愛知県名古屋市中区栄５－１－３,4600008,2020-12-22,,239008,
H123310001276,H1(専修),23(愛知),3(私),1(本),日本福祉大学中央福祉専門学校,愛知県名古屋市中区千代田３－２７－１１,4600012,2020-12-22,,239010,
H123310001285,H1(専修),23(愛知),3(私),1(本),専門学校名古屋ホスピタリティ・アカデミー,愛知県名古屋市中区栄５－１１－２９,4600008,2020-12-22,,239011,
H123310001294,H1(専修),23(愛知),3(私),1(本),中部美容専門学校名古屋校,愛知県名古屋市中区上前津２丁目１０番２８号,4600013,2020-12-22,,239012,
H123310001301,H1(専修),23(愛知),3(私),1(本),心理・福祉・ビジネス名古屋専門学校,愛知県名古屋市中区丸の内２－６－４,4600002,2020-12-22,,239013,
H123310001310,H1(専修),23(愛知),3(私),9(廃),国際製菓技術専門学校,愛知県名古屋市中区古渡町１４番２６号,4600025,2020-12-22,2023-05-01,239014,
H123310001329,H1(専修),23(愛知),3(私),1(本),専修学校さつき調理福祉学院,愛知県名古屋市中村区亀島１－１１－６,4530013,2020-12-22,,239016,
H123310001338,H1(専修),23(愛知),3(私),1(本),トライデントコンピュータ専門学校,愛知県名古屋市中村区名駅３－２４－１５,4500002,2020-12-22,,239017,
H123310001347,H1(専修),23(愛知),3(私),1(本),ＨＡＬ名古屋,愛知県名古屋市中村区名駅４－２７－１,4500002,2020-12-22,,239018,
H123310001356,H1(専修),23(愛知),3(私),1(本),トライデントデザイン専門学校,愛知県名古屋市中村区名駅四丁目１番１１号,4500002,2020-12-22,,239019,
H123310001365,H1(専修),23(愛知),3(私),1(本),中部看護専門学校,愛知県名古屋市中村区寿町２９番地,4530028,2020-12-22,,239020,
H123310001374,H1(専修),23(愛知),3(私),1(本),名古屋未来工科専門学校,愛知県名古屋市中村区椿町１３－７,4530015,2020-12-22,,239021,
H123310001383,H1(専修),23(愛知),3(私),1(本),大原トラベル・ホテル・ブライダル専門学校,愛知県名古屋市中村区名駅３－１８－１０,4500002,2020-12-22,,239023,
H123310001392,H1(専修),23(愛知),3(私),1(本),大原法律公務員専門学校,愛知県名古屋市中村区名駅３－３－２２,4500002,2020-12-22,,239024,
H123310001409,H1(専修),23(愛知),3(私),9(廃),専門学校日本聴能言語福祉学院,愛知県名古屋市中村区若宮町２―１４,4530023,2020-12-22,2026-05-01,239025,
H123310001418,H1(専修),23(愛知),3(私),1(本),東京法律公務員専門学校名古屋校,愛知県名古屋市中村区椿町１６番１号,4530015,2020-12-22,,239026,
H123310001427,H1(専修),23(愛知),3(私),1(本),東京ＩＴプログラミング＆会計専門学校名古屋校,愛知県名古屋市中村区椿町１６番１号,4530015,2020-12-22,,239027,
H123310001436,H1(専修),23(愛知),3(私),1(本),セントラル動物専門学校,愛知県名古屋市中村区則武２－１－８,4530014,2020-12-22,,239029,
H123310001445,H1(専修),23(愛知),3(私),9(廃),名古屋理容美容専門学校,愛知県名古屋市中村区稲葉地本通３－３６,4530057,2020-12-22,2022-05-01,239030,H123310001445
H123310001454,H1(専修),23(愛知),3(私),1(本),名古屋外語・ホテル・ブライダル専門学校,愛知県名古屋市千種区今池５－２４－４,4640850,2020-12-22,,239032,
H123310001463,H1(専修),23(愛知),3(私),1(本),名古屋平成看護医療専門学校,愛知県名古屋市千種区今池１－５－３１,4648611,2020-12-22,,239035,
H123310001472,H1(専修),23(愛知),3(私),1(本),理学・作業名古屋専門学校,愛知県名古屋市中区丸の内３－１４－１,4600002,2020-12-22,,239036,
H123310001481,H1(専修),23(愛知),3(私),1(本),名古屋ユマニテク歯科衛生専門学校,愛知県名古屋市中村区名駅２－３３－８,4500002,2020-12-22,,239038,
H123310001490,H1(専修),23(愛知),3(私),1(本),名古屋動物専門学校,愛知県名古屋市中村区椿町１４番８号,4538565,2020-12-22,,239039,
H123310001506,H1(専修),23(愛知),3(私),1(本),ニュートン高等専修学校,愛知県名古屋市中村区名駅南２－７－６４,4500003,2020-12-22,,239040,
H123310001515,H1(専修),23(愛知),3(私),1(本),国際医学技術専門学校,愛知県名古屋市西区則武新町３丁目１番４６号,4510051,2020-12-22,,239041,
H123310001524,H1(専修),23(愛知),3(私),1(本),名古屋リゾート＆スポーツ専門学校,愛知県名古屋市西区菊井２ー１６ー６,4510044,2020-12-22,,239042,
H123310001533,H1(専修),23(愛知),3(私),1(本),名古屋ビューティーアート専門学校,愛知県名古屋市西区那古野２－１２－１０,4510042,2020-12-22,,239043,
H123310001542,H1(専修),23(愛知),3(私),1(本),名古屋スイーツ＆カフェ専門学校,愛知県名古屋市西区那古野二丁目１２番１６号,4510042,2020-12-22,,239044,
H123310001551,H1(専修),23(愛知),3(私),1(本),名古屋辻学園調理専門学校,愛知県名古屋市西区則武新町三丁目９番２６号,4510051,2020-12-22,,239045,
H123310001560,H1(専修),23(愛知),3(私),1(本),名古屋製菓専門学校,愛知県名古屋市中区新栄１丁目２番２５号,4600007,2020-12-22,,239046,
H123310001579,H1(専修),23(愛知),3(私),1(本),名古屋農業園芸・食テクノロジー専門学校,愛知県名古屋市中区栄２－１５－４３,4600008,2020-12-22,,239048,
H123310001588,H1(専修),23(愛知),3(私),1(本),東海医療工学専門学校,愛知県みよし市三好丘旭３－１－３,4700203,2020-12-22,,239051,
H123310001597,H1(専修),23(愛知),3(私),1(本),ＦＴＳビジネス専門学校,愛知県名古屋市中区橘一丁目７番３３号,4600016,2021-05-27,,239049,
H123310001604,H1(専修),23(愛知),3(私),1(本),セブンティーン美容専門学校,愛知県豊橋市神明町４７番地２,4400882,2021-05-27,,238714,
H123310001613,H1(専修),23(愛知),3(私),1(本),田原福祉グローバル専門学校,愛知県田原市田原町中小路１１番地１,4413421,2021-05-27,,239075,
H123310001622,H1(専修),23(愛知),3(私),1(本),理知の杜ビジネス専門学校,愛知県岡崎市康生通西二丁目２０番地２,4440059,2021-05-27,,238729,
H123310001631,H1(専修),23(愛知),3(私),1(本),名古屋理容美容専門学校,愛知県名古屋市中村区稲葉地本通三丁目３６番地,4530057,2022-05-01,,,
H123310001640,H1(専修),23(愛知),3(私),1(本),昌明福祉専門学校,愛知県名古屋市港区寛政町六丁目２１番地２,4550066,2024-05-01,,,
H123310001659,H1(専修),23(愛知),3(私),1(本),ミス・パリエステティック専門学校名古屋校,愛知県名古屋市東区東桜１－８－３,4610005,2024-05-01,,,
H123310001668,H1(専修),23(愛知),3(私),1(本),Ｈ＆Ａ国際ビジネス専門学校,愛知県名古屋市中村区椿町１１番２号,4530015,2025-05-01,,,
H123310001677,H1(専修),23(愛知),3(私),1(本),ＡⅠビジネス専門学校,愛知県名古屋市中村区則武一丁目３０番１７,4530014,2026-05-01,,,
H223310000007,H2(各種),23(愛知),3(私),9(廃),愛知英学院,愛知県名古屋市千種区今池５－２４－７,4640850,2020-12-22,2021-05-27,239141,
H223310000016,H2(各種),23(愛知),3(私),1(本),河合塾千種校,愛知県名古屋市千種区今池２－１－１０,4648610,2020-12-22,,239144,
H223310000025,H2(各種),23(愛知),3(私),9(廃),曹洞宗高等尼学林,愛知県名古屋市千種区城山町１－８０,4640045,2020-12-22,2024-05-01,239147,
H223310000034,H2(各種),23(愛知),3(私),1(本),石川速算実務学校,愛知県名古屋市東区白壁２丁目１番１８号,4610011,2020-12-22,,239160,
H223310000043,H2(各種),23(愛知),3(私),9(廃),あいち自動車学校,愛知県名古屋市北区成願寺１丁目６番５０号,4620021,2020-12-22,2025-05-01,239165,
H223310000052,H2(各種),23(愛知),3(私),9(廃),深田高等速算学校,愛知県名古屋市北区清水３丁目１５－１４,4620844,2020-12-22,2024-05-01,239171,
H223310000061,H2(各種),23(愛知),3(私),1(本),山田珠算専修学園,愛知県名古屋市北区山田西町３－１２７,4620814,2020-12-22,,239172,
H223310000070,H2(各種),23(愛知),3(私),1(本),河合塾名駅校,愛知県名古屋市中村区椿町１－８,4530015,2020-12-22,,239201,
H223310000089,H2(各種),23(愛知),3(私),1(本),名古屋朝鮮初級学校,愛知県豊明市栄町南館５５,4701168,2020-12-22,,239202,
H223310000098,H2(各種),23(愛知),3(私),9(廃),伊藤珠算学校,愛知県名古屋市中村区森末町３－１２,4530052,2020-12-22,2022-05-01,239208,
H223310000105,H2(各種),23(愛知),3(私),9(廃),河合塾名古屋校,愛知県名古屋市中村区椿町２番１号,4530015,2020-12-22,2021-05-27,239220,
H223310000114,H2(各種),23(愛知),3(私),1(本),名古屋韓国学校,愛知県名古屋市中村区井深町１６－５４,4530012,2020-12-22,,239221,
H223310000123,H2(各種),23(愛知),3(私),1(本),中部日本自動車学校,愛知県名古屋市昭和区八事富士見１７３７番地,4660812,2020-12-22,,239250,
